date,y1_pct,y2_pct,y3_pct,y4_pct,y5_pct,y1_log,p1_log,y2_log,p2_log,y3_log,p3_log,y4_log,p4_log,y5_log,p5_log,g2_fwd,r2_hpr_1y,rx2_1y,g3_fwd,r3_hpr_1y,rx3_1y,g4_fwd,r4_hpr_1y,rx4_1y,g5_fwd,r5_hpr_1y,rx5_1y,rx_avg_1y,CP_t,F1,F2,F3,F4,F5,F6,F7,F8,F1_cu
2005-11-30,2.64,2.78,2.91,3.02,3.12,0.0260575343192896,-0.0260575343192896,0.0274205955759922,-0.0548411911519844,0.0286846338599088,-0.0860539015797265,0.0297529581493478,-0.1190118325973912,0.0307231726428404,-0.1536158632142024,0.0287836568326948,0.0185092619045942,-0.0075482724146953,0.0312127104277421,0.0137758083479803,-0.0122817259713092,0.0329579310176646,0.0114628739162996,-0.0145946604029899,0.0346040306168111,0.0102172516394135,-0.015840282679876,-0.0125662353672176,0.0051346844388437,0.00445302780497361,-0.030384968472303972,-0.9850081388298252,0.745759235766441,0.43952775516045733,-0.010167008981801206,-0.5362407280436138,0.0778078759566949,8.830112173922697e-08
2005-12-31,2.71,2.86,2.95,3.02,3.08,0.0267392971896215,-0.0267392971896215,0.0281986543586787,-0.0563973087173574,0.0290732474857071,-0.0872197424571215,0.0297529581493478,-0.1190118325973912,0.0303351997960728,-0.1516759989803644,0.0296580115277359,0.0186199443833275,-0.0081193528062939,0.030822433739764,0.0108948202684237,-0.0158444769211977,0.0317920901402697,0.0042356962461203,-0.0225036009435011,0.0326641663829732,-0.0013588494879966,-0.0280981466776181,-0.0186413943371527,0.0039032827641851,0.08443346906329287,0.7453764239181457,1.6790716037872566,0.5390925429374529,-1.0716494752822856,-0.247591967170747,-0.09482327905200442,0.934726570794358,0.0006019271042267047
2006-01-31,2.77,2.97,3.1,3.2,3.28,0.0273232956488904,-0.0273232956488904,0.0292674976805681,-0.0585349953611362,0.0305292050348227,-0.0915876151044683,0.031498667059371,-0.125994668237484,0.0322735605502956,-0.1613678027514781,0.0312116997122458,0.0197951670452056,-0.0075281286036847,0.033052619743332,0.0133385057363682,-0.0139847899125221,0.0344070531330156,0.00833252877764,-0.0189907668712503,0.0353731345139941,0.0037157933241379,-0.0236075023247524,-0.0160277969280524,0.0057757835777485,-0.5591211315281838,-0.8334470279295311,-1.8943909191952717,0.3220433660557036,-0.9708209991818192,-0.16073941266651992,-0.5886481642078819,0.27862377592116255,-0.17479045751131714
2006-02-28,2.85,3.05,3.16,3.24,3.32,0.0281014301108747,-0.0281014301108747,0.0300441213483766,-0.0600882426967532,0.0311109950250527,-0.0933329850751581,0.0318861888623217,-0.1275447554492869,0.0326607822395482,-0.1633039111977413,0.0319868125858785,0.0216370563225006,-0.0064643737883741,0.0332447423784049,0.0170080628864604,-0.0110933672244143,0.0342117703741287,0.013634961694401,-0.0144664684164737,0.0357591557484544,0.0110391079719162,-0.0170623221389585,-0.0122716328920551,0.00447053576748,-0.07186452164790777,0.767628463668027,1.3958974706755567,1.0921281680194255,-0.052675530621933,0.39277242718275623,-0.8752743339307353,-0.14935239256648197,-0.00037114500272855927
2006-03-31,3.08,3.31,3.43,3.51,3.59,0.0303351997960728,-0.0303351997960728,0.0325639908732625,-0.0651279817465251,0.0337248694016208,-0.1011746082048626,0.0344980404075673,-0.1379921616302694,0.0352706140819193,-0.1763530704095966,0.0347927819504522,0.0257149793896901,-0.0046202204063827,0.0360466264583375,0.0223486034911925,-0.0079865963048803,0.0368175534254067,0.0200415744994181,-0.0102936252966546,0.0383609087793272,0.0194702177964713,-0.0108649819996015,-0.0084413560018798,0.0049113832248409,-0.19108757843099464,0.10392202147062411,-0.6400253380106931,0.949709138381282,0.8108123000304642,0.039123191705691486,-0.8690952301264674,0.8490104513617172,-0.006977460241794514
2006-04-30,3.17,3.44,3.59,3.7,3.79,0.0312079271241932,-0.0312079271241932,0.0338215484755106,-0.0676430969510213,0.0352706140819193,-0.1058118422457579,0.0363319292473902,-0.1453277169895608,0.0371994409891063,-0.1859972049455315,0.036435169826828,0.0270771352043595,-0.0041307919198336,0.0381687452947366,0.0241038542292257,-0.0071040728949674,0.0395158747438028,0.0227657349647624,-0.0084421921594307,0.0406694879559706,0.022581228912467,-0.0086266982117261,-0.0070759387964895,0.0075824033168612,-0.7611730197878918,0.27660387784956675,0.7729801333739295,0.2910855839932804,-2.5223540783241685,0.2123374437865451,-0.8855014146378115,0.7159664551419611,-0.4410117475264692
2006-05-31,3.2,3.41,3.52,3.61,3.7,0.031498667059371,-0.031498667059371,0.0335314832087923,-0.0670629664175846,0.0345946447644989,-0.1037839342934968,0.035463664275569,-0.1418546571022762,0.0363319292473902,-0.181659646236951,0.0355642993582136,0.0246741999257981,-0.0068244671335728,0.0367209678759122,0.0178565354292654,-0.0136421316301055,0.0380707228087793,0.012963558805929,-0.0185351082534419,0.0398049891346747,0.0098048485084881,-0.0216938185508828,-0.0151738813920008,0.0063314407746349,-0.7965828672650387,-0.010749559658815844,0.036276259914486374,0.8965403861524188,0.09866701919805897,0.6327495701740531,-0.42490620306116617,-0.47614371823449697,-0.50546708955842
2006-06-30,3.38,3.61,3.72,3.8,3.88,0.0332413337798019,-0.0332413337798019,0.035463664275569,-0.0709273285511381,0.0365247746823721,-0.1095743240471165,0.0372957847436969,-0.1491831389747877,0.0380662008064562,-0.1903310040322814,0.0376859947713361,0.0279636291190224,-0.0052777046607795,0.0386469954959783,0.0219233649670574,-0.0113179688127444,0.0396088149276712,0.0171324827244649,-0.016108851055337,0.0411478650574936,0.0138807055589978,-0.019360628220804,-0.0130162881874162,0.0061222766476588,-0.36474491730858966,0.6252326977855015,-0.4965426255951122,0.7370062136232558,0.2086834180838083,1.0798813396838047,0.0714107630918212,-0.43360648294976617,-0.04852524605727457
2006-07-31,3.39,3.55,3.62,3.68,3.74,0.0333380596105104,-0.0333380596105104,0.0348844018535018,-0.0697688037070037,0.0355601753985508,-0.1066805261956526,0.0361390466158731,-0.1445561864634925,0.0367175829351628,-0.1835879146758143,0.0364307440964933,0.0270925294265673,-0.006245530183943,0.0369117224886488,0.0219029932120795,-0.0114350663984308,0.0378756602678399,0.0179650403641277,-0.0153730192463826,0.0390317282123217,0.0147997198766612,-0.0185383397338492,-0.0128979888906514,0.0053883115119071,-0.5001920184218762,0.4697030143593786,0.3543186088828411,0.5425523550019843,-1.1328997733231871,-0.7473652941217029,-0.3867413715272757,0.523443566443567,-0.1251440691300986
2006-08-31,3.48,3.54,3.56,3.59,3.63,0.0342081713297369,-0.0342081713297369,0.034787825485664,-0.069575650971328,0.0349809688952455,-0.1049429066857367,0.0352706140819193,-0.1410824563276773,0.0356566772080346,-0.1782833860401734,0.035367479641591,0.0292978044727579,-0.0049103668569789,0.0353672557144087,0.0251557793623835,-0.0090523919673534,0.0361395496419405,0.0208252857098205,-0.0133828856199163,0.037200929712496,0.0167878094870807,-0.0174203618426562,-0.0111915015717262,0.0036411722805942,-0.9035356538500083,0.0462010651648526,-0.5485822484389878,0.8056087141332525,-0.20190931864047504,0.6781332365081801,-0.4952508843784138,-0.5666146122939738,-0.7376254353441892
2006-09-30,3.56,3.56,3.55,3.56,3.58,0.0349809688952455,-0.0349809688952455,0.0349809688952455,-0.0699619377904911,0.0348844018535018,-0.1046532055605056,0.0349809688952455,-0.1399238755809823,0.035174075007654,-0.1758703750382704,0.0349809688952455,0.0299722895743327,-0.0050086793209128,0.0346912677700144,0.0244817584819344,-0.0104992104133111,0.0352706700204767,0.018514077919843,-0.0164668909754025,0.035946499457288,0.0124543990052059,-0.0225265698900396,-0.0136253376499165,0.0026826659346893,-0.5773673782387093,0.2758787237831534,-0.7218730561287486,1.1711476020862168,1.2056725894542322,-0.40415616731079423,-0.9506785069357577,-0.4709928919428785,-0.19246719928596898
2006-10-31,3.7,3.71,3.71,3.72,3.74,0.0363319292473902,-0.0363319292473902,0.0364283566135514,-0.0728567132271028,0.0364283566135514,-0.1092850698406542,0.0365247746823721,-0.1460990987294886,0.0367175829351628,-0.1835879146758143,0.0365247839797126,0.0324828190888296,-0.0038491101585605,0.0364283566135514,0.0294979425173009,-0.0068339867300892,0.0368140288888344,0.0267066891072905,-0.0096252401400997,0.0374888159463256,0.0236293218111806,-0.0127026074362095,-0.0082527361162397,0.0026211186455623,-0.45888060056035995,0.6579712180587911,0.41625920031870267,0.3981350261019488,-0.7140872142424549,-0.13947116346378602,-0.8547531461586174,1.9649256232965382,-0.09662713304909286
2006-11-30,3.7,3.68,3.65,3.65,3.66,0.0363319292473902,-0.0363319292473902,0.0361390466158731,-0.0722780932317462,0.0358496528936972,-0.1075489586810916,0.0358496528936972,-0.1433986115747888,0.035946126773469,-0.1797306338673454,0.035946163984356,0.0336344696395417,-0.0026974596078484,0.0352708654493453,0.0327647202469662,-0.0035672090004239,0.0358496528936972,0.031511257343698,-0.0048206719036921,0.0363320222925566,0.0290063659965915,-0.0073255632507986,-0.0046027259406908,0.002849294935388,-0.9135576778031195,-0.05294899017296417,-0.7234047811150036,1.1789406825347346,0.24519383953857005,0.3006587559977038,-1.0773473771497746,0.11128288074780436,-0.7624439378008592
2006-12-31,3.85,3.89,3.9,3.9,3.91,0.0377773643340299,-0.0377773643340299,0.0381624610943488,-0.0763249221886977,0.0382587121170902,-0.1147761363512708,0.0382587121170902,-0.153034848468361,0.0383549538764639,-0.1917747693823195,0.0385475578546677,0.036431358527021,-0.0013460058070088,0.038451214162573,0.0347968399189539,-0.0029805244150759,0.0382587121170902,0.0322013089726508,-0.005576055361379,0.0387399209139584,0.0291268425067606,-0.0086505218272692,-0.0046382768526832,0.0019702717889189,-0.9175734948966986,0.6302981679535937,1.4626424096368325,0.9022114818873908,-1.3581033624680425,0.8016262562911304,-0.06446429445411211,1.2190844059134416,-0.7725428546331773
2007-01-31,3.95,3.99,4.0,4.02,4.04,0.0387398283159306,-0.0387398283159306,0.03912455468405,-0.0782491093681001,0.0392207131532813,-0.117662139459844,0.039413002356835,-0.1576520094273402,0.0396052545923594,-0.1980262729617971,0.0395092810521695,0.0425924321600654,0.0038526038441348,0.0394130300917438,0.0496323822852887,0.0108925539693581,0.0399898699674962,0.0553174205410367,0.0165775922251061,0.0403742635344568,0.059261313802076,0.0205214854861454,0.0129610588811861,0.0043815298189197,-0.46065181838613767,0.7215531770905264,-1.992690174256248,0.9340191178580299,-0.694624979836094,-1.60488118410854,-3.09765632056579,-1.002554169959164,-0.09775036090520418
2007-02-28,3.92,3.89,3.87,3.88,3.9,0.0384511863742526,-0.0384511863742526,0.0381624610943488,-0.0763249221886977,0.0379699312516286,-0.1139097937548858,0.0380662008064562,-0.1522648032258251,0.0382587121170902,-0.1912935605854513,0.037873735814445,0.0421167508589607,0.0036655644847081,0.0375848715661881,0.0507186705753847,0.012267484201132,0.0383550094709392,0.0574781184565733,0.0190269320823207,0.0390287573596262,0.0606504316272582,0.0221992452530055,0.0142898065052916,0.0035840062649504,-0.3615633980715112,0.19204249327953268,0.9973626712421965,1.056671507129363,-0.347357270048305,0.827077532898195,-0.3371123027512131,1.3290867968663382,-0.047266492742094685
2007-03-31,4.02,4.02,4.01,4.0,4.0,0.039413002356835,-0.039413002356835,0.039413002356835,-0.0788260047136701,0.0393168623769504,-0.1179505871308512,0.0392207131532813,-0.1568828526131253,0.0392207131532813,-0.1961035657664066,0.039413002356835,0.0423976481001187,0.0029846457432836,0.0391245824171811,0.04798864934036,0.0085756469835249,0.038932265482274,0.0519399459273885,0.0125269435705534,0.0392207131532813,0.0538628641722031,0.014449861815368,0.0096342745281825,0.0019056086733796,-0.6348040479371659,0.04476573021957751,-0.48329311669241487,1.1629269077552067,0.44037345598941213,-0.18807114254739238,-1.0707749061366423,0.9222413660674458,-0.255810909827554
2007-04-30,4.14,4.17,4.17,4.17,4.18,0.0405659617466617,-0.0405659617466617,0.0408539940082661,-0.0817079880165322,0.0408539940082661,-0.1225619820247983,0.0408539940082661,-0.1634159760330645,0.0409499863289541,-0.2047499316447708,0.0411420262698704,0.0429681597006015,0.0024021979539398,0.0408539940082661,0.0473924613702559,0.0068264996235941,0.0408539940082661,0.0500838830309747,0.0095179212843129,0.0413339556117063,0.0517150831764097,0.011149121429748,0.0074739350728987,0.0030135470082108,-0.2353023698872217,1.0026640595965308,0.2971841116254455,0.6290368682892208,-1.8188764929639807,0.9131723642093819,-0.6373169615019961,0.30932375683041213,-0.013028034615132224
2007-05-31,4.33,4.39,4.39,4.39,4.39,0.0423887664917865,-0.0423887664917865,0.0429636994321157,-0.0859273988642314,0.0429636994321157,-0.1288910982963471,0.0429636994321157,-0.1718547977284628,0.0429636994321157,-0.2148184971605786,0.0435386323724449,0.04363448667398,0.0012457201821935,0.0429636994321157,0.0443052739158444,0.0019165074240578,0.0429636994321157,0.0455512696725569,0.0031625031807703,0.0429636994321157,0.0464137930860373,0.0040250265942507,0.0025874393453181,0.004251118779353,-0.7307602294920603,0.1345245583869045,-0.6384667331835027,1.2012500797619294,-0.29594067882290653,0.3075543470479581,-0.7156831537828753,-0.4880818537835161,-0.39023364503637914
