observation_date,DEUPROMANMISMEI
1995-06-01,71.296070000000000
1995-07-01,71.095510000000004
1995-08-01,70.092759999999998
1995-09-01,71.496610000000004
1995-10-01,69.591380000000001
1995-11-01,70.092759999999998
1995-12-01,70.092759999999998
1996-01-01,69.992480000000000
1996-02-01,69.791930000000008
1996-03-01,69.992480000000000
1996-04-01,69.791930000000008
1996-05-01,70.493859999999998
1996-06-01,70.794690000000003
1996-07-01,69.992480000000000
1996-08-01,71.095510000000004
1996-09-01,71.496610000000004
1996-10-01,70.594130000000007
1996-11-01,71.596890000000002
1996-12-01,71.496610000000004
1997-01-01,70.594130000000007
1997-02-01,71.697170000000000
1997-03-01,72.399100000000004
1997-04-01,72.198549999999997
1997-05-01,71.596890000000002
1997-06-01,73.602409999999978
1997-07-01,74.705439999999996
1997-08-01,72.198549999999997
1997-09-01,73.000760000000000
1997-10-01,74.003509999999977
1997-11-01,74.204059999999998
1997-12-01,75.206819999999993
1998-01-01,75.908749999999998
1998-02-01,75.708200000000005
1998-03-01,76.610680000000002
1998-04-01,76.009030000000010
1998-05-01,76.710949999999997
1998-06-01,75.808470000000000
1998-07-01,77.513159999999999
1998-08-01,75.607930000000010
1998-09-01,75.206819999999993
1998-10-01,75.708200000000005
1998-11-01,74.605159999999998
1998-12-01,75.006259999999997
1999-01-01,76.309849999999997
1999-02-01,74.805719999999994
1999-03-01,75.206819999999993
1999-04-01,75.708200000000005
1999-05-01,76.309849999999997
1999-06-01,76.209580000000003
1999-07-01,76.911509999999979
1999-08-01,77.513159999999999
1999-09-01,77.212330000000023
1999-10-01,78.014539999999997
1999-11-01,78.014539999999997
1999-12-01,78.215090000000004
2000-01-01,77.513159999999999
2000-02-01,79.418400000000005
2000-03-01,79.418400000000005
2000-04-01,80.421160000000000
2000-05-01,82.627230000000012
2000-06-01,80.320880000000002
2000-07-01,81.925290000000004
2000-08-01,82.727500000000006
2000-09-01,82.827770000000001
2000-10-01,82.526949999999999
2000-11-01,83.028330000000011
2000-12-01,83.629980000000003
2001-01-01,83.228880000000004
2001-02-01,84.331909999999993
2001-03-01,82.928049999999999
2001-04-01,81.423909999999978
2001-05-01,82.627230000000012
2001-06-01,82.827770000000001
2001-07-01,80.320880000000002
2001-08-01,82.526949999999999
2001-09-01,81.524190000000004
2001-10-01,79.919780000000003
2001-11-01,79.117580000000004
2001-12-01,79.618949999999998
2002-01-01,79.819500000000005
2002-02-01,80.220600000000005
2002-03-01,80.421160000000000
2002-04-01,80.621709999999993
2002-05-01,79.819500000000005
2002-06-01,81.825019999999995
2002-07-01,80.421160000000000
2002-08-01,82.125850000000000
2002-09-01,81.223369999999989
2002-10-01,80.320880000000002
2002-11-01,81.925290000000004
2002-12-01,80.521430000000009
2003-01-01,81.123090000000005
2003-02-01,81.022809999999978
2003-03-01,80.922539999999998
2003-04-01,80.721980000000002
2003-05-01,80.320880000000002
2003-06-01,79.618949999999998
2003-07-01,81.423909999999978
2003-08-01,79.518680000000003
2003-09-01,79.418400000000005
2003-10-01,81.524190000000004
2003-11-01,82.627230000000012
2003-12-01,82.727500000000006
2004-01-01,82.326400000000007
2004-02-01,82.827770000000001
2004-03-01,82.025570000000002
2004-04-01,83.329149999999998
2004-05-01,84.231639999999999
2004-06-01,83.629980000000003
2004-07-01,84.632739999999998
2004-08-01,83.830539999999999
2004-09-01,83.629980000000003
2004-10-01,84.632739999999998
2004-11-01,83.128600000000006
2004-12-01,83.028330000000011
2005-01-01,85.535219999999995
2005-02-01,84.031080000000003
2005-03-01,85.033839999999998
2005-04-01,85.836050000000000
2005-05-01,84.632739999999998
2005-06-01,86.537980000000005
2005-07-01,87.741290000000006
2005-08-01,85.334669999999988
2005-09-01,87.641009999999994
2005-10-01,89.345699999999994
2005-11-01,88.342939999999999
2005-12-01,88.242669999999990
2006-01-01,88.744050000000001
2006-02-01,89.044880000000006
2006-03-01,88.242669999999990
2006-04-01,90.348460000000003
2006-05-01,91.652050000000003
2006-06-01,91.050389999999993
2006-07-01,92.554530000000000
2006-08-01,93.256450000000001
2006-09-01,93.256450000000001
2006-10-01,93.055899999999994
2006-11-01,94.860870000000006
2006-12-01,95.663070000000005
2007-01-01,95.863619999999997
2007-02-01,96.465280000000007
2007-03-01,96.866380000000007
2007-04-01,96.064179999999993
2007-05-01,97.568309999999997
2007-06-01,97.568309999999997
2007-07-01,98.370519999999999
2007-08-01,98.470789999999994
2007-09-01,99.674099999999996
2007-10-01,99.674099999999996
2007-11-01,99.573830000000001
2007-12-01,100.576599999999999
2008-01-01,101.980400000000003
2008-02-01,101.479100000000003
2008-03-01,100.977699999999999
2008-04-01,101.378799999999998
2008-05-01,99.072450000000003
2008-06-01,100.075199999999995
2008-07-01,98.470789999999994
2008-08-01,100.576599999999999
2008-09-01,98.169970000000006
2008-10-01,96.064179999999993
2008-11-01,92.053150000000002
2008-12-01,88.342939999999999
2009-01-01,81.524190000000004
2009-02-01,79.017300000000006
2009-03-01,79.217849999999999
2009-04-01,77.011780000000002
2009-05-01,80.421160000000000
2009-06-01,81.123090000000005
2009-07-01,80.220600000000005
2009-08-01,81.323639999999997
2009-09-01,84.933569999999989
2009-10-01,83.128600000000006
2009-11-01,83.930809999999994
2009-12-01,84.031080000000003
2010-01-01,84.833290000000005
2010-02-01,84.031080000000003
2010-03-01,86.738530000000011
2010-04-01,88.342939999999999
2010-05-01,91.050389999999993
2010-06-01,90.849840000000000
2010-07-01,90.348460000000003
2010-08-01,91.852590000000006
2010-09-01,93.156180000000006
2010-10-01,95.061419999999998
2010-11-01,94.560040000000001
2010-12-01,95.963899999999995
2011-01-01,95.863619999999997
2011-02-01,96.866380000000007
2011-03-01,97.468040000000002
2011-04-01,97.969409999999996
2011-05-01,99.172719999999998
2011-06-01,97.768870000000007
2011-07-01,100.676900000000003
2011-08-01,99.974930000000001
2011-09-01,98.370519999999999
2011-10-01,99.573830000000001
2011-11-01,98.671350000000004
2011-12-01,97.468040000000002
2012-01-01,97.869140000000002
2012-02-01,97.869140000000002
2012-03-01,99.072450000000003
2012-04-01,97.167209999999997
2012-05-01,99.072450000000003
2012-06-01,97.768870000000007
2012-07-01,98.871889999999993
2012-08-01,98.771619999999999
2012-09-01,97.668589999999995
2012-10-01,96.164450000000002
2012-11-01,95.663070000000005
2012-12-01,96.365009999999998
2013-01-01,95.261970000000005
2013-02-01,95.863619999999997
2013-03-01,97.167209999999997
2013-04-01,97.468040000000002
2013-05-01,96.766109999999998
2013-06-01,98.470789999999994
2013-07-01,96.966660000000005
2013-08-01,99.072450000000003
2013-09-01,98.470789999999994
2013-10-01,97.869140000000002
2013-11-01,99.874660000000006
2013-12-01,100.275800000000004
2014-01-01,99.674099999999996
2014-02-01,99.874660000000006
2014-03-01,100.075199999999995
2014-04-01,99.774379999999994
2014-05-01,98.972179999999994
2014-06-01,98.972179999999994
2014-07-01,101.078000000000003
2014-08-01,97.167209999999997
2014-09-01,99.373279999999994
2014-10-01,99.674099999999996
